"chromosome"	"start"	"ratio"	"ratio_median"
1	51000001	0.44	0.406
1	51050001	0.401	0.406
1	51100001	0.435	0.406
1	51150001	0.361	0.406
1	51200001	0.404	0.406
1	51250001	0.378	0.406
1	51300001	0.361	0.406
1	51350001	0.51	0.406
1	51400001	0.47	0.406
1	51450001	0.406	0.406
1	51500001	0.491	0.406
1	51550001	0.427	0.406
1	51600001	0.415	0.406
1	51650001	0.392	0.406
1	51700001	0.427	0.406
1	51750001	0.512	0.406
1	51800001	0.419	0.406
1	51850001	0.359	0.406
1	51900001	0.485	0.406
1	51950001	0.343	0.406
1	52000001	0.416	0.406
1	52050001	0.511	0.406
1	52100001	0.431	0.406
1	52150001	0.3	0.406
1	52200001	0.503	0.406
1	52250001	0.504	0.406
1	52300001	0.325	0.406
1	52350001	0.423	0.406
1	52400001	0.354	0.406
1	52450001	0.277	0.406
1	52500001	0.529	0.406
1	52550001	0.356	0.406
1	52600001	0.439	0.406
1	52650001	0.558	0.406
1	52700001	0.464	0.406
1	52750001	0.514	0.406
1	52800001	0.478	0.406
1	52850001	0.437	0.406
1	52900001	0.342	0.406
1	52950001	0.451	0.406
1	53000001	0.401	0.406
1	53050001	0.397	0.406
1	53100001	0.388	0.406
1	53150001	0.349	0.406
1	53200001	0.347	0.406
1	53250001	0.424	0.406
1	53300001	0.327	0.406
1	53350001	0.424	0.406
1	53400001	0.369	0.406
1	53450001	0.366	0.406
1	53500001	0.426	0.406
1	53550001	0.507	0.406
1	53600001	0.291	0.406
1	53650001	0.454	0.406
1	53700001	0.46	0.406
1	53750001	0.232	0.406
1	53800001	0.432	0.406
1	53850001	0.387	0.406
1	53900001	0.365	0.406
1	53950001	0.268	0.406
1	54000001	0.328	0.406
1	54050001	0.43	0.406
1	54100001	0.23	0.406
1	54150001	0.372	0.406
1	54200001	0.511	0.406
1	54250001	-0.007	0
1	54300001	-0.083	0
1	54350001	-0.034	0
1	54400001	0.016	0
1	54450001	0.137	0
1	54500001	0.096	0
1	54550001	-0.021	0
1	54600001	-0.037	0
1	54650001	0.028	0
1	54700001	0.023	0
1	54750001	-0.149	0
1	54800001	0.068	0
1	54850001	0.077	0
1	54900001	-0.448	0
1	54950001	-0.024	0
1	55000001	0.187	0
1	55050001	-0.069	0
1	55100001	-0.123	0
1	55150001	-0.115	0
1	55200001	-0.179	0
1	55250001	0.046	0
1	55300001	-0.045	0
1	55400001	0.088	0
1	55450001	0.117	0
1	55500001	0.003	0
1	55550001	0.026	0
1	55600001	-0.121	0
1	55650001	-0.02	0
1	55700001	-0.055	0
1	55750001	0.09	0
1	55800001	0.042	0
1	55850001	-0.038	0
1	55900001	0.049	0
1	55950001	-0.083	0
1	56000001	0.15	0
1	56050001	0.077	0
1	56100001	-0.039	0
1	56150001	0.035	0
1	56200001	0	0
1	56250001	0.024	0
1	56300001	-0.01	0
1	56350001	-0.041	0
1	56400001	-0.006	0
1	56450001	0.051	0
1	56500001	0.156	0
1	56550001	0.129	0
1	56600001	0.057	0
1	56650001	0.171	0
1	56700001	0.035	0
1	56750001	0.008	0
1	56800001	-0.134	0
1	56850001	-0.125	0
1	56900001	0.023	0
1	56950001	-0.109	0
1	57000001	0.083	0
1	57050001	0	0
1	57100001	0.075	0
1	57150001	-0.012	0
1	57200001	0.021	0
1	57250001	0.125	0
1	57300001	0.077	0
1	57350001	-0.074	0
1	57400001	-0.065	0
1	57450001	0.143	0
1	57500001	-0.053	0
1	57550001	0.056	0
1	57600001	0.037	0
1	57650001	0.031	0
1	57700001	-0.048	0
1	57750001	-0.015	0
1	57800001	-0.094	0
1	57850001	-0.031	0
1	57900001	-0.019	0
1	57950001	0.011	0
1	58000001	-0.026	0
1	58050001	-0.208	0
1	58100001	-0.155	0
1	58150001	0.032	0
1	58200001	-0.079	0
1	58300001	0.065	0
1	58350001	-0.009	0
1	58400001	-0.057	0
1	58450001	-0.107	0
1	58500001	-0.15	0
1	58550001	-0.149	0
1	58600001	-0.041	0
1	58650001	0.048	0
1	58700001	-0.177	0
1	58750001	0.082	0
1	58800001	-0.168	0
1	58850001	-0.06	0
1	58900001	0.155	0
1	58950001	0.126	0
1	59000001	0	0
1	59050001	0.058	0
1	59100001	0.061	0
1	59150001	-0.019	0
1	59200001	-0.008	0
1	59250001	-0.009	0
1	59300001	-0.113	0
1	59350001	0.07	0
1	59400001	-0.043	0
1	59450001	0.066	0
1	59500001	-0.058	0
1	59550001	0.121	0
1	59600001	0.016	0
1	59650001	-0.028	0
1	59700001	-0.038	0
1	59750001	0.083	0
1	59800001	0.084	0
1	59850001	0.081	0
1	59900001	0.118	0
1	59950001	0.079	0
1	60000001	-0.021	0
1	60100001	-0.201	0
1	60150001	0.005	0
1	60200001	0.111	0
1	60250001	-0.015	0
1	60300001	0.024	0
1	60350001	-0.051	0
1	60400001	-0.078	0
1	60450001	-0.001	0
1	60500001	-0.027	0
1	60550001	-0.031	0
1	60600001	0.056	0
1	60650001	-0.055	0
1	60700001	0.228	0
1	60750001	-0.103	0
1	60800001	0.004	0
1	60850001	-0.095	0
1	60900001	0.049	0
1	60950001	-0.09	0
1	61000001	0.084	0
1	61050001	0.045	0
1	61100001	-0.155	0
1	61150001	-0.04	0
1	61200001	0.079	0
1	61250001	0.095	0
1	61300001	0.131	0
1	61350001	0.044	0
1	61400001	0.009	0
1	61450001	-0.005	0
1	61550001	0.013	0
1	61600001	0.065	0
1	61650001	0.052	0
1	61700001	0.113	0
1	61750001	-0.055	0
1	61800001	0.035	0
1	61850001	0.047	0
1	61900001	0.044	0
1	61950001	0.01	0
1	62000001	-0.065	0
1	62050001	-0.039	0
1	62100001	-0.151	0
1	62150001	-0.056	0
1	62200001	0.051	0
1	62250001	-0.062	0
1	62300001	-0.038	0
1	62350001	-0.188	0
1	62400001	0.083	0
1	62450001	-0.009	0
1	62500001	-0.131	0
1	62550001	0.14	0
1	62600001	-0.048	0
1	62650001	-0.053	0
1	62700001	0.025	0
1	62750001	-0.046	0
1	62800001	0.095	0
1	62850001	0.028	0
1	62900001	-0.105	0
1	62950001	0.059	0
1	63000001	-0.007	0
1	63050001	0.123	0
1	63100001	0.023	0
1	63150001	0.074	0
1	63200001	-0.116	0
1	63250001	0.007	0
1	63300001	0.054	0
1	63350001	-0.066	0
1	63400001	0.034	0
1	63450001	-0.106	0
1	63500001	-0.076	0
1	63550001	-0.014	0
1	63600001	0.073	0
1	63650001	0.077	0
1	63700001	-0.023	0
1	63750001	-0.073	0
1	63800001	-0.56	-0.59
1	63850001	-0.601	-0.59
1	63900001	-0.57	-0.59
1	63950001	-0.415	-0.59
1	64000001	-0.576	-0.59
1	64050001	-0.605	-0.59
1	64100001	-0.661	-0.59
1	64150001	-0.716	-0.59
1	64200001	-0.506	-0.59
1	64250001	-0.561	-0.59
1	64300001	-0.683	-0.59
1	64350001	-0.734	-0.59
1	64400001	-0.692	-0.59
1	64450001	-0.668	-0.59
1	64500001	-0.54	-0.59
1	64550001	-0.52	-0.59
1	64600001	-0.561	-0.59
1	64650001	-0.563	-0.59
1	64700001	-0.757	-0.59
1	64750001	-0.557	-0.59
1	64800001	-0.677	-0.59
1	64850001	-0.421	-0.59
1	64900001	-0.613	-0.59
1	64950001	-0.574	-0.59
1	65000001	-0.528	-0.59
1	65050001	-0.829	-0.59
1	65100001	-0.441	-0.59
1	65150001	-0.488	-0.59
1	65200001	-0.577	-0.59
1	65250001	-0.493	-0.59
1	65300001	-0.595	-0.59
1	65350001	-0.562	-0.59
1	65400001	-0.729	-0.59
1	65450001	-0.531	-0.59
1	65500001	-0.635	-0.59
1	65550001	-0.623	-0.59
1	65650001	-0.667	-0.59
1	65700001	-0.523	-0.59
1	65750001	-0.652	-0.59
1	65800001	-0.745	-0.59
1	65850001	-0.557	-0.59
1	65900001	-0.576	-0.59
1	65950001	-0.547	-0.59
1	66050001	-0.605	-0.59
1	66100001	-0.426	-0.59
1	66150001	-0.333	-0.59
1	66200001	-0.598	-0.59
1	66250001	-0.713	-0.59
1	66300001	-0.613	-0.59
1	66350001	-0.607	-0.59
1	66400001	-0.613	-0.59
1	66450001	-0.554	-0.59
1	66500001	-0.748	-0.59
1	66550001	-0.13	0.001
1	66600001	0.135	0.001
1	66700001	0.055	0.001
1	66750001	0.125	0.001
1	66800001	0.178	0.001
1	66850001	-0.15	0.001
1	66900001	-0.057	0.001
1	66950001	-0.024	0.001
1	67000001	-0.104	0.001
1	67050001	0.046	0.001
1	67100001	0.164	0.001
1	67150001	0.062	0.001
1	67200001	-0.099	0.001
1	67250001	-0.015	0.001
1	67300001	-0.094	0.001
1	67350001	0.193	0.001
1	67400001	0.132	0.001
1	67450001	0.16	0.001
1	67500001	-0.234	0.001
1	67550001	0.036	0.001
1	67600001	0.234	0.001
1	67650001	0.031	0.001
1	67700001	-0.029	0.001
1	67750001	0.061	0.001
1	67800001	0.009	0.001
1	67850001	0.17	0.001
1	67900001	0.126	0.001
1	67950001	0.072	0.001
1	68000001	-0.081	0.001
1	68050001	-0.062	0.001
1	68100001	-0.022	0.001
1	68150001	0.002	0.001
1	68200001	-0.018	0.001
1	68250001	-0.015	0.001
1	68300001	-0.01	0.001
1	68350001	0.034	0.001
1	68400001	-0.022	0.001
1	68500001	-0.026	0.001
1	68550001	0.141	0.001
1	68600001	0.089	0.001
1	68650001	-0.098	0.001
1	68700001	-0.032	0.001
1	68750001	-0.084	0.001
1	68800001	-0.001	0.001
1	68850001	0.001	0.001
1	68900001	0.013	0.001
1	68950001	-0.022	0.001
1	69000001	-0.022	0.001
1	69050001	-0.072	0.001
1	69100001	-0.028	0.001
1	69150001	-0.018	0.001
1	69200001	-0.245	0.001
1	69250001	0.019	0.001
1	69300001	-0.124	0.001
1	69350001	-0.043	0.001
1	69400001	-0.053	0.001
1	69450001	-0.003	0.001
1	69500001	0.009	0.001
1	69550001	-0.023	0.001
1	69600001	0.04	0.001
1	69650001	-0.109	0.001
1	69700001	-0.111	0.001
1	69750001	0.044	0.001
1	69800001	0.021	0.001
1	69850001	-0.041	0.001
1	69900001	-0.032	0.001
1	69950001	-0.071	0.001
1	70000001	-0.127	0.001
1	70050001	-0.049	0.001
1	70100001	0.136	0.001
1	70150001	0.012	0.001
1	70200001	-0.003	0.001
1	70250001	0.189	0.001
1	70300001	-0.106	0.001
1	70400001	0.037	0.001
1	70450001	-0.048	0.001
1	70500001	0.046	0.001
1	70550001	-0.146	0.001
1	70600001	-0.025	0.001
1	70650001	-0.065	0.001
1	70700001	-0.049	0.001
1	70750001	0.118	0.001
1	70800001	-0.076	0.001
1	70850001	0.027	0.001
1	70900001	0.129	0.001
1	70950001	-0.057	0.001
1	71000001	0.025	0.001
1	71050001	-0.01	0.001
1	71100001	0.029	0.001
1	71150001	-0.115	0.001
1	71200001	0.052	0.001
1	71250001	0.028	0.001
1	71300001	-0.009	0.001
1	71350001	0.003	0.001
1	71400001	0.017	0.001
1	71450001	-0.004	0.001
1	71500001	-0.148	0.001
1	71550001	0.105	0.001
1	71600001	-0.182	0.001
1	71650001	-0.034	0.001
1	71700001	0.172	0.001
1	71750001	-0.15	0.001
1	71800001	-0.1	0.001
1	71850001	0.129	0.001
1	71900001	-0.078	0.001
1	71950001	-0.153	0.001
1	72000001	0.028	0.001
1	72050001	-0.049	0.001
1	72100001	0.058	0.001
1	72150001	0.064	0.001
1	72200001	-0.138	0.001
1	72250001	-0.047	0.001
1	72300001	0.009	0.001
1	72350001	-0.157	0.001
1	72400001	-0.026	0.001
1	72450001	-0.017	0.001
1	72500001	-0.104	0.001
1	72550001	-0.062	0.001
1	72600001	-0.007	0.001
1	72650001	-0.02	0.001
1	72700001	-0.126	0.001
1	72850001	-0.088	0.001
1	72900001	-0.012	0.001
1	72950001	-0.04	0.001
1	73000001	-0.137	0.001
1	73050001	0.078	0.001
1	73100001	0.024	0.001
1	73150001	-0.077	0.001
1	73200001	-0.065	0.001
1	73250001	0.048	0.001
1	73300001	-0.002	0.001
1	73350001	0.07	0.001
1	73400001	-0.051	0.001
1	73450001	0.016	0.001
1	73500001	-0.061	0.001
1	73550001	0.113	0.001
1	73600001	-0.104	0.001
1	73650001	-0.088	0.001
1	73700001	0.043	0.001
1	73750001	0.086	0.001
1	73800001	-0.071	0.001
1	73850001	0.005	0.001
1	73900001	-0.056	0.001
1	73950001	-0.057	0.001
1	74000001	0.099	0.001
1	74050001	-0.094	0.001
1	74100001	0.033	0.001
1	74150001	-0.003	0.001
1	74200001	-0.007	0.001
1	74250001	-0.016	0.001
1	74300001	0.056	0.001
1	74350001	-0.061	0.001
1	74400001	-0.053	0.001
1	74450001	-0.027	0.001
1	74500001	-0.037	0.001
1	74550001	0.158	0.001
1	74600001	0.08	0.001
1	74650001	0.016	0.001
1	74700001	0.013	0.001
1	74750001	0.044	0.001
1	74800001	-0.111	0.001
1	74850001	-0.198	0.001
1	74900001	-0.052	0.001
1	74950001	-0.045	0.001
1	75000001	-0.086	0.001
1	75050001	0.123	0.001
1	75100001	-0.075	0.001
1	75150001	0.012	0.001
1	75200001	0.081	0.001
1	75250001	-0.025	0.001
1	75300001	-0.079	0.001
1	75350001	0.004	0.001
1	75400001	-0.027	0.001
1	75450001	-0.05	0.001
1	75500001	0.012	0.001
1	75550001	0.019	0.001
1	75600001	0.002	0.001
1	75650001	0.017	0.001
1	75700001	-0.064	0.001
1	75750001	-0.013	0.001
1	75800001	-0.09	0.001
1	75850001	0.035	0.001
1	75900001	-0.111	0.001
1	75950001	-0.005	0.001
1	76000001	0.034	0.001
1	76050001	0.049	0.001
1	76100001	0.01	0.001
1	76150001	-0.152	0.001
1	76250001	0.032	0.001
1	76300001	0.061	0.001
1	76350001	-0.149	0.001
1	76400001	-0.011	0.001
1	76450001	-0.055	0.001
1	76500001	0.049	0.001
1	76550001	-0.025	0.001
1	76600001	0.132	0.001
1	76650001	0.041	0.001
1	76700001	0.03	0.001
1	76750001	0.062	0.001
1	76800001	0.125	0.001
1	76850001	-0.024	0.001
1	76900001	0.041	0.001
1	76950001	0.095	0.001
1	77000001	0.031	0.001
1	77050001	0.072	0.001
1	77100001	0.106	0.001
1	77150001	-0.188	0.001
1	77200001	0.033	0.001
1	77250001	-0.036	0.001
1	77300001	0.053	0.001
1	77350001	-0.034	0.001
1	77400001	-0.008	0.001
1	77450001	-0.222	0.001
1	77500001	0.115	0.001
1	77550001	0.075	0.001
1	77600001	0.061	0.001
1	77650001	-0.002	0.001
1	77700001	0.02	0.001
1	77750001	0.076	0.001
1	77800001	0.031	0.001
1	77850001	0.056	0.001
1	77900001	-0.119	0.001
1	77950001	-0.109	0.001
1	78000001	0.196	0.001
1	78050001	0.148	0.001
1	78100001	0.096	0.001
1	78150001	-0.047	0.001
1	78200001	-0.205	0.001
1	78250001	-0.024	0.001
1	78300001	-0.136	0.001
1	78350001	-0.045	0.001
1	78400001	-0.016	0.001
1	78450001	0.014	0.001
1	78500001	0.108	0.001
1	78550001	-0.079	0.001
1	78600001	0.093	0.001
1	78650001	0.038	0.001
1	78700001	-0.151	0.001
1	78750001	-0.083	0.001
1	78800001	0.026	0.001
1	78850001	0.012	0.001
1	78900001	-0.066	0.001
1	78950001	0.02	0.001
1	79000001	-0.077	0.001
1	79050001	0.198	0.001
1	79100001	0.007	0.001
1	79150001	-0.098	0.001
1	79200001	0.004	0.001
1	79250001	0.117	0.001
1	79300001	-0.216	0.001
1	79350001	-0.082	0.001
1	79400001	0	0.001
1	79450001	-0.119	0.001
1	79500001	0.138	0.001
1	79550001	0.022	0.001
1	79600001	0.109	0.001
1	79650001	-0.003	0.001
1	79700001	-0.02	0.001
1	79750001	-0.062	0.001
1	79800001	-0.031	0.001
1	79850001	0.051	0.001
1	79900001	0.113	0.001
1	79950001	-0.04	0.001
1	80000001	0.006	0.001
1	80050001	0.103	0.001
1	80100001	0.028	0.001
1	80150001	0.037	0.001
1	80200001	-0.122	0.001
1	80250001	-0.026	0.001
1	80300001	0.024	0.001
1	80350001	-0.06	0.001
1	80400001	-0.175	0.001
1	80450001	-0.063	0.001
1	80500001	-0.092	0.001
1	80550001	0.091	0.001
1	80600001	0.001	0.001
1	80650001	0.017	0.001
1	80700001	-0.074	0.001
1	80750001	-0.078	0.001
1	80800001	0.041	0.001
1	80850001	-0.08	0.001
1	80900001	0.058	0.001
1	80950001	0.016	0.001
1	81000001	0.044	0.001
1	81050001	0.103	0.001
1	81100001	-0.054	0.001
1	81150001	-0.001	0.001
1	81200001	-0.064	0.001
1	81250001	0.054	0.001
1	81300001	-0.058	0.001
1	81350001	-0.033	0.001
1	81400001	-0.286	0.001
1	81450001	-0.018	0.001
1	81500001	-0.059	0.001
1	81550001	0.09	0.001
1	81600001	0.13	0.001
1	81650001	0.099	0.001
1	81700001	0.039	0.001
1	81750001	0.076	0.001
1	81800001	-0.113	0.001
1	81850001	0.052	0.001
1	81900001	0.005	0.001
1	81950001	0.002	0.001
1	82000001	-0.062	0.001
1	82050001	0.075	0.001
1	82100001	-0.027	0.001
1	82150001	-0.018	0.001
1	82200001	-0.039	0.001
1	82250001	0.092	0.001
1	82300001	-0.139	0.001
1	82350001	-0.067	0.001
1	82400001	-0.015	0.001
1	82450001	-0.004	0.001
1	82500001	-0.159	0.001
1	82550001	0.13	0.001
1	82600001	-0.177	0.001
1	82700001	-0.102	0.001
1	82750001	0.146	0.001
1	82800001	-0.007	0.001
1	82850001	0.02	0.001
1	82900001	0.04	0.001
1	82950001	0.107	0.001
1	83000001	-0.035	0.001
1	83050001	0.14	0.001
1	83100001	0.027	0.001
1	83150001	0.053	0.001
1	83200001	-0.03	0.001
1	83250001	0.003	0.001
1	83300001	-0.02	0.001
1	83350001	-0.029	0.001
1	83400001	-0.124	0.001
1	83450001	-0.062	0.001
1	83500001	-0.048	0.001
1	83550001	-0.074	0.001
1	83950001	0.099	0.001
1	84000001	-0.007	0.001
1	84050001	0.158	0.001
1	84100001	0.032	0.001
1	84150001	-0.073	0.001
1	84200001	0.038	0.001
1	84250001	0.13	0.001
1	84300001	-0.177	0.001
1	84350001	0.084	0.001
1	84400001	0.086	0.001
1	84450001	0.119	0.001
1	84500001	-0.132	0.001
1	84550001	0.068	0.001
1	84600001	0.083	0.001
1	84650001	0.096	0.001
1	84700001	0.007	0.001
1	84750001	0.09	0.001
1	84800001	-0.072	0.001
1	84850001	-0.137	0.001
1	84900001	-0.183	0.001
1	84950001	0.095	0.001
1	85000001	0.034	0.001
1	85050001	-0.014	0.001
1	85100001	0.068	0.001
1	85150001	-0.074	0.001
1	85200001	0.022	0.001
1	85250001	0.111	0.001
1	85300001	-0.058	0.001
1	85350001	-0.086	0.001
1	85400001	-0.028	0.001
1	85450001	-0.004	0.001
1	85500001	-0.23	0.001
1	85550001	-0.063	0.001
1	85600001	0.045	0.001
1	85650001	0.133	0.001
1	85700001	-0.012	0.001
1	85750001	0.064	0.001
1	85800001	0.102	0.001
1	85850001	-0.089	0.001
1	85900001	0.089	0.001
1	86000001	0.379	0.001
1	86050001	-0.074	0.001
1	86100001	0.008	0.001
1	86150001	0.015	0.001
1	86200001	0.044	0.001
1	86250001	-0.044	0.001
1	86300001	-0.063	0.001
1	86350001	-0.074	0.001
1	86400001	-0.135	0.001
1	86450001	0.032	0.001
1	86500001	-0.031	0.001
1	86550001	0.009	0.001
1	86600001	0.145	0.001
1	86650001	0.03	0.001
1	86700001	0.036	0.001
1	86750001	0.052	0.001
1	86800001	-0.124	0.001
1	86850001	0.021	0.001
1	86900001	0.105	0.001
1	86950001	0.028	0.001
1	87000001	0.082	0.001
1	87050001	0.071	0.001
1	87100001	-0.27	0.001
1	87150001	0.095	0.001
1	87200001	0.162	0.001
1	87300001	-0.163	0.001
1	87350001	0.174	0.001
1	87400001	-0.032	0.001
1	87450001	-0.043	0.001
1	87500001	0.021	0.001
1	87550001	-0.147	0.001
1	87600001	-0.016	0.001
1	87650001	0.05	0.001
1	87700001	-0.073	0.001
1	87750001	-0.022	0.001
1	87800001	-0.111	0.001
1	87850001	0.016	0.001
1	87900001	0.061	0.001
1	87950001	0.022	0.001
1	88000001	0.167	0.001
1	88050001	0.022	0.001
1	88100001	0.01	0.001
1	88150001	-0.105	0.001
1	88200001	0.013	0.001
1	88250001	0.125	0.001
1	88300001	-0.02	0.001
1	88350001	0.088	0.001
1	88400001	-0.033	0.001
1	88450001	-0.017	0.001
1	88500001	0.244	0.001
1	88550001	-0.079	0.001
1	88600001	-0.077	0.001
1	88650001	-0.104	0.001
1	88700001	-0.056	0.001
1	88750001	0.007	0.001
1	88800001	0.072	0.001
1	88850001	0.018	0.001
1	88900001	0.027	0.001
1	88950001	0.034	0.001
1	89000001	-0.055	0.001
1	89050001	-0.104	0.001
1	89100001	0.215	0.001
1	89150001	0.206	0.001
1	89200001	-0.071	0.001
1	89250001	-0.011	0.001
1	89300001	-0.016	0.001
1	89350001	0.115	0.001
1	89400001	0.04	0.001
1	89450001	-0.159	0.001
1	89500001	0.032	0.001
1	89550001	0.131	0.001
1	89600001	-0.045	0.001
1	89650001	0.092	0.001
1	89700001	0.048	0.001
1	89750001	0.119	0.001
1	89800001	0.164	0.001
1	89850001	-0.074	0.001
1	89900001	0.093	0.001
1	89950001	0.004	0.001
1	90000001	0.058	0.001
1	90050001	0.036	0.001
1	90100001	-0.058	0.001
1	90150001	-0.058	0.001
1	90200001	-0.039	0.001
1	90250001	-0.066	0.001
1	90300001	0.034	0.001
1	90350001	0.007	0.001
1	90400001	0.108	0.001
1	90450001	-0.06	0.001
1	90500001	-0.01	0.001
1	90550001	0.133	0.001
1	90600001	0.133	0.001
1	90650001	0.035	0.001
1	90700001	0.088	0.001
1	90750001	-0.036	0.001
1	90800001	-0.082	0.001
1	90850001	0.008	0.001
1	90900001	0.058	0.001
1	90950001	0.097	0.001
1	91000001	0.08	0.001
1	91050001	0.025	0.001
1	91100001	0.011	0.001
1	91200001	-0.049	0.001
1	91250001	0.042	0.001
1	91300001	-0.012	0.001
1	91350001	0.061	0.001
1	91400001	-0.031	0.001
1	91450001	0.076	0.001
1	91500001	-0.006	0.001
1	91550001	0.197	0.001
1	91600001	-0.113	0.001
1	91650001	-0.265	0.001
1	91700001	-0.039	0.001
1	91750001	-0.019	0.001
1	91800001	0.083	0.001
1	91900001	-0.213	0.001
1	91950001	0.009	0.001
1	92000001	0.034	0.001
1	92050001	0.151	0.001
1	92100001	0.109	0.001
1	92150001	0.113	0.001
1	92200001	0.081	0.001
1	92250001	-0.01	0.001
1	92300001	-0.038	0.001
1	92350001	-0.117	0.001
1	92400001	-0.075	0.001
1	92450001	0.066	0.001
1	92500001	0.015	0.001
1	92550001	-0.048	0.001
1	92600001	0.014	0.001
1	92650001	-0.175	0.001
1	92700001	0.03	0.001
1	92750001	-0.007	0.001
1	92800001	-0.128	0.001
1	92850001	0.111	0.001
1	92900001	-0.084	0.001
1	93000001	0.178	0.001
1	93050001	-0.064	0.001
1	93100001	0.124	0.001
1	93150001	0.179	0.001
1	93200001	-0.08	0.001
1	93250001	-0.034	0.001
1	93300001	0.014	0.001
1	93350001	0.026	0.001
1	93400001	-0.012	0.001
1	93450001	0.066	0.001
1	93500001	-0.053	0.001
1	93550001	-0.008	0.001
1	93600001	-0.004	0.001
1	93650001	-0.076	0.001
1	93700001	-0.054	0.001
1	93750001	0.052	0.001
1	93800001	-0.079	0.001
1	93850001	0.101	0.001
1	93900001	0.069	0.001
1	93950001	0.051	0.001
1	94000001	-0.006	0.001
1	94050001	0.012	0.001
1	94100001	-0.024	0.001
1	94150001	0.142	0.001
1	94200001	0.104	0.001
1	94250001	-0.125	0.001
1	94300001	0.009	0.001
1	94350001	0.061	0.001
1	94400001	-0.033	0.001
1	94450001	-0.071	0.001
1	94500001	0.056	0.001
1	94550001	-0.225	0.001
1	94600001	0.104	0.001
1	94650001	-0.044	0.001
1	94700001	-0.117	0.001
1	94750001	0.149	0.001
1	94800001	-0.066	0.001
1	94850001	0.146	0.001
1	94900001	0.025	0.001
1	94950001	-0.131	0.001
1	95000001	0.084	0.001
1	95050001	0.082	0.001
1	95100001	-0.035	0.001
1	95150001	-0.017	0.001
1	95200001	0.026	0.001
1	95250001	0.001	0.001
1	95300001	0.047	0.001
1	95350001	0.008	0.001
1	95400001	0.053	0.001
1	95450001	0.056	0.001
1	95500001	-0.097	0.001
1	95550001	-0.023	0.001
1	95600001	-0.045	0.001
1	95650001	0.132	0.001
1	95700001	-0.047	0.001
1	95750001	-0.018	0.001
1	95800001	-0.082	0.001
1	95850001	-0.044	0.001
1	95900001	-0.046	0.001
1	95950001	0.121	0.001
1	96000001	0.027	0.001
1	96050001	-0.134	0.001
1	96100001	0.1	0.001
1	96150001	0.068	0.001
1	96200001	0.045	0.001
1	96250001	0.09	0.001
1	96300001	0.043	0.001
1	96350001	0.046	0.001
1	96400001	0.028	0.001
1	96450001	0.126	0.001
1	96500001	0.028	0.001
1	96550001	0.035	0.001
1	96600001	-0.148	0.001
1	96650001	-0.107	0.001
1	96700001	0.008	0.001
1	96750001	0.075	0.001
1	96800001	-0.023	0.001
1	96850001	-0.052	0.001
1	96900001	-0.017	0.001
1	96950001	-0.032	0.001
1	97000001	0.088	0.001
1	97050001	0.054	0.001
1	97100001	0.077	0.001
1	97150001	-0.083	0.001
1	97200001	-0.028	0.001
1	97250001	-0.012	0.001
1	97300001	0.06	0.001
1	97350001	-0.125	0.001
1	97400001	0.005	0.001
1	97450001	-0.056	0.001
1	97500001	-0.014	0.001
1	97550001	-0.043	0.001
1	97600001	-0.116	0.001
1	97650001	0.03	0.001
1	97700001	-0.008	0.001
1	97750001	-0.211	0.001
1	97800001	0.078	0.001
1	97850001	0.087	0.001
1	97900001	0.107	0.001
1	97950001	0.038	0.001
1	98000001	0.035	0.001
1	98050001	0.005	0.001
1	98100001	-0.096	0.001
1	98150001	-0.013	0.001
1	98200001	-0.089	0.001
1	98250001	0.129	0.001
1	98300001	-0.053	0.001
1	98350001	-0.098	0.001
1	98400001	-0.103	0.001
1	98450001	-0.161	0.001
1	98500001	0.042	0.001
1	98550001	-0.019	0.001
1	98600001	0.043	0.001
1	98650001	-0.016	0.001
1	98700001	-0.009	0.001
1	98750001	-0.063	0.001
1	98800001	0.072	0.001
1	98850001	0.078	0.001
1	98900001	0.009	0.001
1	98950001	-0.04	0.001
1	99000001	0.028	0.001
1	99050001	-0.061	0.001
1	99100001	-0.026	0.001
1	99150001	0.074	0.001
1	99200001	0.012	0.001
1	99250001	-0.03	0.001
1	99300001	0.06	0.001
1	99350001	-0.076	0.001
1	99400001	0.052	0.001
1	99450001	-0.118	0.001
1	99500001	-0.104	0.001
1	99550001	-0.053	0.001
1	99600001	0.037	0.001
1	99650001	0.08	0.001
1	99700001	0.034	0.001
1	99750001	-0.077	0.001
1	99800001	-0.049	0.001
1	99850001	0.1	0.001
1	99900001	0.112	0.001
1	99950001	-0.006	0.001
1	100000001	0.081	0.001
1	100050001	0.105	0.001
1	100100001	-0.091	0.001
1	100150001	-0.052	0.001
1	100200001	0.066	0.001
1	100300001	-0.005	0.001
1	100350001	0.035	0.001
1	100400001	-0.054	0.001
1	100450001	-0.066	0.001
1	100500001	-0.001	0.001
1	100550001	-0.001	0.001
1	100600001	-0.058	0.001
1	100650001	0.041	0.001
1	100700001	-0.131	0.001
1	100750001	-0.156	0.001
1	100800001	0.03	0.001
1	100850001	-0.093	0.001
1	100900001	0.064	0.001
1	100950001	0.037	0.001
1	101000001	-0.107	0.001
1	101050001	0.107	0.001
1	101150001	0.065	0.001
1	101200001	0.084	0.001
1	101250001	0.109	0.001
1	101300001	-0.07	0.001
1	101350001	-0.019	0.001
1	101400001	0.078	0.001
1	101450001	-0.081	0.001
1	101500001	0.066	0.001
1	101550001	0.117	0.001
1	101600001	0.119	0.001
1	101650001	-0.132	0.001
